"id","sessionId","gender","skillLevel","language","Sentence","completeUserInput","keyText","keyType","pressTime","releaseTime","holdTime","flightTime","compositionRole"
"SYNTH004","1741151233973","F","intermediate","am","ጰመቸሐሸተረፈተ","ጰመቸሐሸተረፈተ","ረ","KeyTypes.textKey","1741151237153","1741151237228","75","230","base"
"SYNTH004","1741151233973","","","am","ጰመቸሐሸተረፈተ","ጰመቸሐሸተረፈተ","ረ","KeyTypes.textKey","1741151237477","1741151237565","88","249","order"
"SYNTH004","1741151233973","F","beginner","am","ጰመቸሐሸተረፈተ","ጰመቸሐሸተረፈተ","ፈ","KeyTypes.textKey","1741151237869","1741151237948","79","304","base"
"SYNTH004","1741151233973","","","am","ጰመቸሐሸተረፈተ","ጰመቸሐሸተረፈተ","ፈ","KeyTypes.textKey","1741151237978","1741151238060","82","30","order"
"SYNTH004","1741151233973","M","intermediate","am","ጰመቸሐሸተረፈተ","ጰመቸሐሸተረፈተ","ተ","KeyTypes.textKey","1741151238278","1741151238333","55","218","base"
"SYNTH004","1741151233973","","","am","ጰመቸሐሸተረፈተ","ጰመቸሐሸተረፈተ","ተ","KeyTypes.textKey","1741151238801","1741151238912","111","468","order"
"SYNTH004","1739034528438","M","expert","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ለ","KeyTypes.textKey","1739034528438","1739034528532","94","","base"
"SYNTH004","1739034528438","","","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ለ","KeyTypes.textKey","1739034528924","1739034529033","109","392","order"
"SYNTH004","1739034528438","F","beginner","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ጰ","KeyTypes.textKey","1739034529366","1739034529437","71","333","base"
"SYNTH004","1739034528438","","","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ጰ","KeyTypes.textKey","1739034529920","1739034530001","81","483","order"
"SYNTH004","1739034528438","M","intermediate","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ሀ","KeyTypes.textKey","1739034530340","1739034530420","80","339","standalone"
"SYNTH004","1739034528438","F","intermediate","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ከ","KeyTypes.textKey","1739034530839","1739034530971","132","419","base"
"SYNTH004","1739034528438","","","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ከ","KeyTypes.textKey","1739034531400","1739034531492","92","429","order"
"SYNTH004","1739034528438","F","expert","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ሠ","KeyTypes.textKey","1739034531885","1739034531990","105","393","standalone"
"SYNTH004","1739034528438","F","expert","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ጠ","KeyTypes.textKey","1739034532233","1739034532383","150","243","base"
"SYNTH004","1739034528438","","","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ጠ","KeyTypes.textKey","1739034532533","1739034532626","93","150","order"
"SYNTH004","1739034528438","F","intermediate","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ለ","KeyTypes.textKey","1739034532884","1739034532970","86","258","base"
"SYNTH004","1739034528438","","","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ለ","KeyTypes.textKey","1739034533303","1739034533398","95","333","order"
"SYNTH004","1739034528438","M","expert","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ጸ","KeyTypes.textKey","1739034533680","1739034533821","141","282","standalone"
"SYNTH004","1739034528438","F","expert","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ደ","KeyTypes.textKey","1739034534102","1739034534158","56","281","base"
"SYNTH004","1739034528438","","","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ደ","KeyTypes.textKey","1739034534563","1739034534675","112","405","order"
"SYNTH004","1739034528438","M","expert","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ተ","KeyTypes.textKey","1739034534898","1739034535044","146","223","base"
"SYNTH004","1739034528438","","","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ተ","KeyTypes.textKey","1739034535368","1739034535422","54","324","order"
"SYNTH004","1739034528438","F","expert","am","ለጰሀከሠጠለጸደተገ","ለጰሀከሠጠለጸደተገ","ገ","KeyTypes.textKey","1739034535746","1739034535844","98","324","standalone"
"SYNTH004","1742576941216","M","beginner","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ሀ","KeyTypes.textKey","1742576941216","1742576941250","34","","base"
"SYNTH004","1742576941216","","","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ሀ","KeyTypes.textKey","1742576941573","1742576941676","103","323","order"
"SYNTH004","1742576941216","M","beginner","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ቀ","KeyTypes.textKey","1742576941911","1742576941987","76","235","base"
"SYNTH004","1742576941216","","","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ቀ","KeyTypes.textKey","1742576942539","1742576942634","95","552","order"
"SYNTH004","1742576941216","F","intermediate","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ሸ","KeyTypes.textKey","1742576943083","1742576943193","110","449","standalone"
"SYNTH004","1742576941216","M","beginner","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","በ","KeyTypes.textKey","1742576943460","1742576943519","59","267","standalone"
"SYNTH004","1742576941216","F","expert","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ፈ","KeyTypes.textKey","1742576943903","1742576943994","91","384","standalone"
"SYNTH004","1742576941216","M","intermediate","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","የ","KeyTypes.textKey","1742576944446","1742576944537","91","452","standalone"
"SYNTH004","1742576941216","F","expert","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ዘ","KeyTypes.textKey","1742576944835","1742576944932","97","298","standalone"
"SYNTH004","1742576941216","F","expert","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ገ","KeyTypes.textKey","1742576945435","1742576945543","108","503","standalone"
"SYNTH004","1742576941216","F","beginner","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","የ","KeyTypes.textKey","1742576946065","1742576946128","63","522","base"
"SYNTH004","1742576941216","","","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","የ","KeyTypes.textKey","1742576946360","1742576946438","78","232","order"
"SYNTH004","1742576941216","F","intermediate","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ሠ","KeyTypes.textKey","1742576946689","1742576946771","82","251","standalone"
"SYNTH004","1742576941216","M","intermediate","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ጠ","KeyTypes.textKey","1742576946945","1742576947040","95","174","standalone"
"SYNTH004","1742576941216","M","beginner","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ጸ","KeyTypes.textKey","1742576947307","1742576947357","50","267","standalone"
"SYNTH004","1742576941216","M","beginner","am","ሀቀሸበፈየዘገየሠጠጸሐ","ሀቀሸበፈየዘገየሠጠጸሐ","ሐ","KeyTypes.textKey","1742576947914","1742576948003","89","557","standalone"
"SYNTH005","1736273847691","M","beginner","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ሀ","KeyTypes.textKey","1736273847691","1736273847745","54","","base"
"SYNTH005","1736273847691","","","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ሀ","KeyTypes.textKey","1736273848122","1736273848180","58","377","order"
"SYNTH005","1736273847691","F","beginner","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ከ","KeyTypes.textKey","1736273848210","1736273848286","76","30","base"
"SYNTH005","1736273847691","","","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ከ","KeyTypes.textKey","1736273848497","1736273848569","72","211","order"
"SYNTH005","1736273847691","M","expert","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ሰ","KeyTypes.textKey","1736273848610","1736273848679","69","41","standalone"
"SYNTH005","1736273847691","M","beginner","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ከ","KeyTypes.textKey","1736273848786","1736273848960","174","107","standalone"
"SYNTH005","1736273847691","F","intermediate","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ጸ","KeyTypes.textKey","1736273849264","1736273849345","81","304","standalone"
"SYNTH005","1736273847691","F","expert","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","መ","KeyTypes.textKey","1736273849804","1736273849883","79","459","standalone"
"SYNTH005","1736273847691","M","beginner","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ከ","KeyTypes.textKey","1736273850325","1736273850388","63","442","standalone"
"SYNTH005","1736273847691","M","expert","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","መ","KeyTypes.textKey","1736273850579","1736273850646","67","191","standalone"
"SYNTH005","1736273847691","M","beginner","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ፈ","KeyTypes.textKey","1736273850912","1736273850970","58","266","standalone"
"SYNTH005","1736273847691","M","expert","am","ሀከሰከጸመከመፈጸ","ሀከሰከጸመከመፈጸ","ጸ","KeyTypes.textKey","1736273851355","1736273851446","91","385","standalone"
"SYNTH005","1738382554371","F","beginner","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰ","KeyTypes.textKey","1738382554371","1738382554449","78","","standalone"
"SYNTH005","1738382554371","F","expert","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ሸ","KeyTypes.textKey","1738382554698","1738382554811","113","249","standalone"
"SYNTH005","1738382554371","F","beginner","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጠ","KeyTypes.textKey","1738382555102","1738382555231","129","291","base"
"SYNTH005","1738382554371","","","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጠ","KeyTypes.textKey","1738382555460","1738382555528","68","229","order"
"SYNTH005","1738382554371","F","beginner","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ገ","KeyTypes.textKey","1738382555864","1738382556012","148","336","base"
"SYNTH005","1738382554371","","","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ገ","KeyTypes.textKey","1738382556405","1738382556471","66","393","order"
"SYNTH005","1738382554371","F","expert","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ቸ","KeyTypes.textKey","1738382556774","1738382556872","98","303","standalone"
"SYNTH005","1738382554371","F","intermediate","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ደ","KeyTypes.textKey","1738382557398","1738382557455","57","526","standalone"
"SYNTH005","1738382554371","F","expert","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጸ","KeyTypes.textKey","1738382557733","1738382557798","65","278","standalone"
"SYNTH005","1738382554371","F","intermediate","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጠ","KeyTypes.textKey","1738382558356","1738382558471","115","558","standalone"
"SYNTH005","1738382554371","M","expert","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ቀ","KeyTypes.textKey","1738382558819","1738382558936","117","348","base"
"SYNTH005","1738382554371","","","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ቀ","KeyTypes.textKey","1738382559272","1738382559374","102","336","order"
"SYNTH005","1738382554371","F","intermediate","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","መ","KeyTypes.textKey","1738382559803","1738382559930","127","429","base"
"SYNTH005","1738382554371","","","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","መ","KeyTypes.textKey","1738382560129","1738382560184","55","199","order"
"SYNTH005","1738382554371","M","expert","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ረ","KeyTypes.textKey","1738382560399","1738382560545","146","215","standalone"
"SYNTH005","1738382554371","F","expert","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","የ","KeyTypes.textKey","1738382560696","1738382560716","20","151","standalone"
"SYNTH005","1738382554371","F","intermediate","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰ","KeyTypes.textKey","1738382561071","1738382561152","81","355","standalone"
"SYNTH005","1738382554371","M","intermediate","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጠ","KeyTypes.textKey","1738382561439","1738382561473","34","287","standalone"
"SYNTH005","1738382554371","F","expert","am","ጰሸጠገቸደጸጠቀመረየጰጠየ","ጰሸጠገቸደጸጠቀመረየጰጠየ","የ","KeyTypes.textKey","1738382561651","1738382561736","85","178","standalone"
"SYNTH005","1743048859767","F","beginner","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ከ","KeyTypes.textKey","1743048859767","1743048859819","52","","base"
"SYNTH005","1743048859767","","","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ከ","KeyTypes.textKey","1743048860039","1743048860153","114","220","order"
"SYNTH005","1743048859767","M","intermediate","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ፐ","KeyTypes.textKey","1743048860418","1743048860499","81","265","base"
"SYNTH005","1743048859767","","","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ፐ","KeyTypes.textKey","1743048860977","1743048861078","101","478","order"
"SYNTH005","1743048859767","M","expert","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","መ","KeyTypes.textKey","1743048861441","1743048861496","55","363","standalone"
"SYNTH005","1743048859767","F","expert","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ቸ","KeyTypes.textKey","1743048861658","1743048861758","100","162","base"
"SYNTH005","1743048859767","","","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ቸ","KeyTypes.textKey","1743048861973","1743048862085","112","215","order"
"SYNTH005","1743048859767","F","intermediate","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","መ","KeyTypes.textKey","1743048862208","1743048862347","139","123","base"
"SYNTH005","1743048859767","","","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","መ","KeyTypes.textKey","1743048862573","1743048862641","68","226","order"
"SYNTH005","1743048859767","F","intermediate","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ፐ","KeyTypes.textKey","1743048863058","1743048863078","20","417","base"
"SYNTH005","1743048859767","","","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ፐ","KeyTypes.textKey","1743048863155","1743048863232","77","77","order"
"SYNTH005","1743048859767","F","beginner","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ፐ","KeyTypes.textKey","1743048863583","1743048863705","122","351","base"
"SYNTH005","1743048859767","","","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ፐ","KeyTypes.textKey","1743048863954","1743048864003","49","249","order"
"SYNTH005","1743048859767","F","beginner","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ረ","KeyTypes.textKey","1743048864492","1743048864590","98","489","standalone"
"SYNTH005","1743048859767","M","expert","am","ከፐመቸመፐፐረተ","ከፐመቸመፐፐረተ","ተ","KeyTypes.textKey","1743048864764","1743048864872","108","174","standalone"
"SYNTH006","1738793281597","M","expert","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","መ","KeyTypes.textKey","1738793281597","1738793281664","67","","standalone"
"SYNTH006","1738793281597","M","beginner","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ገ","KeyTypes.textKey","1738793282000","1738793282125","125","336","base"
"SYNTH006","1738793281597","","","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ገ","KeyTypes.textKey","1738793282582","1738793282668","86","457","order"
"SYNTH006","1738793281597","F","intermediate","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ሀ","KeyTypes.textKey","1738793283087","1738793283164","77","419","standalone"
"SYNTH006","1738793281597","M","beginner","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ጠ","KeyTypes.textKey","1738793283492","1738793283552","60","328","base"
"SYNTH006","1738793281597","","","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ጠ","KeyTypes.textKey","1738793283963","1738793284042","79","411","order"
"SYNTH006","1738793281597","F","intermediate","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ከ","KeyTypes.textKey","1738793284490","1738793284581","91","448","base"
"SYNTH006","1738793281597","","","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ከ","KeyTypes.textKey","1738793284778","1738793284871","93","197","order"
"SYNTH006","1738793281597","M","expert","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ዘ","KeyTypes.textKey","1738793285201","1738793285263","62","330","standalone"
"SYNTH006","1738793281597","F","intermediate","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ዘ","KeyTypes.textKey","1738793285642","1738793285665","23","379","base"
"SYNTH006","1738793281597","","","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ዘ","KeyTypes.textKey","1738793285911","1738793285969","58","246","order"
"SYNTH006","1738793281597","F","intermediate","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ገ","KeyTypes.textKey","1738793286373","1738793286406","33","404","standalone"
"SYNTH006","1738793281597","F","expert","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ተ","KeyTypes.textKey","1738793286748","1738793286864","116","342","standalone"
"SYNTH006","1738793281597","M","intermediate","am","መገሀጠከዘዘገተጠ","መገሀጠከዘዘገተጠ","ጠ","KeyTypes.textKey","1738793287178","1738793287258","80","314","standalone"
"SYNTH006","1744536888669","M","beginner","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ደ","KeyTypes.textKey","1744536888669","1744536888743","74","","base"
"SYNTH006","1744536888669","","","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ደ","KeyTypes.textKey","1744536888896","1744536888962","66","153","order"
"SYNTH006","1744536888669","M","beginner","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ሸ","KeyTypes.textKey","1744536889272","1744536889379","107","310","standalone"
"SYNTH006","1744536888669","M","beginner","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ፐ","KeyTypes.textKey","1744536889605","1744536889687","82","226","base"
"SYNTH006","1744536888669","","","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ፐ","KeyTypes.textKey","1744536890002","1744536890062","60","315","order"
"SYNTH006","1744536888669","M","intermediate","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ረ","KeyTypes.textKey","1744536890471","1744536890562","91","409","base"
"SYNTH006","1744536888669","","","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ረ","KeyTypes.textKey","1744536891031","1744536891095","64","469","order"
"SYNTH006","1744536888669","F","intermediate","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","የ","KeyTypes.textKey","1744536891396","1744536891505","109","301","standalone"
"SYNTH006","1744536888669","M","beginner","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ለ","KeyTypes.textKey","1744536891695","1744536891758","63","190","base"
"SYNTH006","1744536888669","","","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ለ","KeyTypes.textKey","1744536892000","1744536892086","86","242","order"
"SYNTH006","1744536888669","F","intermediate","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ቀ","KeyTypes.textKey","1744536892228","1744536892345","117","142","standalone"
"SYNTH006","1744536888669","M","beginner","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ሠ","KeyTypes.textKey","1744536892502","1744536892581","79","157","base"
"SYNTH006","1744536888669","","","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ሠ","KeyTypes.textKey","1744536893049","1744536893101","52","468","order"
"SYNTH006","1744536888669","M","beginner","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ገ","KeyTypes.textKey","1744536893665","1744536893720","55","564","standalone"
"SYNTH006","1744536888669","M","intermediate","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ፐ","KeyTypes.textKey","1744536894010","1744536894113","103","290","base"
"SYNTH006","1744536888669","","","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ፐ","KeyTypes.textKey","1744536894204","1744536894267","63","91","order"
"SYNTH006","1744536888669","F","beginner","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ደ","KeyTypes.textKey","1744536894693","1744536894820","127","426","standalone"
"SYNTH006","1744536888669","F","intermediate","am","ደሸፐረየለቀሠገፐደፈ","ደሸፐረየለቀሠገፐደፈ","ፈ","KeyTypes.textKey","1744536895305","1744536895373","68","485","standalone"
"SYNTH006","1744408969942","F","intermediate","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ወ","KeyTypes.textKey","1744408969942","1744408970047","105","","standalone"
"SYNTH006","1744408969942","M","beginner","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ከ","KeyTypes.textKey","1744408970118","1744408970212","94","71","base"
"SYNTH006","1744408969942","","","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ከ","KeyTypes.textKey","1744408970575","1744408970653","78","363","order"
"SYNTH006","1744408969942","F","beginner","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ሀ","KeyTypes.textKey","1744408971225","1744408971328","103","572","standalone"
"SYNTH006","1744408969942","F","intermediate","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ሠ","KeyTypes.textKey","1744408971742","1744408971818","76","414","base"
"SYNTH006","1744408969942","","","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ሠ","KeyTypes.textKey","1744408971932","1744408972043","111","114","order"
"SYNTH006","1744408969942","M","expert","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ሰ","KeyTypes.textKey","1744408972254","1744408972370","116","211","base"
"SYNTH006","1744408969942","","","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ሰ","KeyTypes.textKey","1744408972513","1744408972560","47","143","order"
"SYNTH006","1744408969942","F","beginner","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ቀ","KeyTypes.textKey","1744408972843","1744408972911","68","283","standalone"
"SYNTH006","1744408969942","M","beginner","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ጠ","KeyTypes.textKey","1744408973181","1744408973280","99","270","standalone"
"SYNTH006","1744408969942","F","beginner","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ጸ","KeyTypes.textKey","1744408973386","1744408973415","29","106","standalone"
"SYNTH006","1744408969942","F","beginner","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","ከ","KeyTypes.textKey","1744408973590","1744408973663","73","175","standalone"
"SYNTH006","1744408969942","F","intermediate","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","መ","KeyTypes.textKey","1744408973821","1744408973857","36","158","base"
"SYNTH006","1744408969942","","","am","ወከሀሠሰቀጠጸከመ","ወከሀሠሰቀጠጸከመ","መ","KeyTypes.textKey","1744408974209","1744408974258","49","352","order"
