"id","sessionId","gender","skillLevel","language","Sentence","completeUserInput","keyText","keyType","pressTime","releaseTime","holdTime","flightTime","compositionRole"
"SYNTH006","1740633633264","M","expert","en","baphfuxlwwm","baphfuxlwwm","b","KeyTypes.textKey","1740633633264","1740633633350","86","","standalone"
"SYNTH006","1740633633264","M","beginner","en","baphfuxlwwm","baphfuxlwwm","a","KeyTypes.textKey","1740633633784","1740633633859","75","434","standalone"
"SYNTH006","1740633633264","F","beginner","en","baphfuxlwwm","baphfuxlwwm","p","KeyTypes.textKey","1740633634074","1740633634178","104","215","standalone"
"SYNTH006","1740633633264","M","expert","en","baphfuxlwwm","baphfuxlwwm","h","KeyTypes.textKey","1740633634565","1740633634685","120","387","standalone"
"SYNTH006","1740633633264","M","expert","en","baphfuxlwwm","baphfuxlwwm","f","KeyTypes.textKey","1740633634992","1740633635113","121","307","standalone"
"SYNTH006","1740633633264","F","beginner","en","baphfuxlwwm","baphfuxlwwm","u","KeyTypes.textKey","1740633635634","1740633635735","101","521","standalone"
"SYNTH006","1740633633264","M","expert","en","baphfuxlwwm","baphfuxlwwm","x","KeyTypes.textKey","1740633635767","1740633635862","95","32","standalone"
"SYNTH006","1740633633264","F","expert","en","baphfuxlwwm","baphfuxlwwm","l","KeyTypes.textKey","1740633636212","1740633636316","104","350","standalone"
"SYNTH006","1740633633264","F","expert","en","baphfuxlwwm","baphfuxlwwm","w","KeyTypes.textKey","1740633636634","1740633636710","76","318","standalone"
"SYNTH006","1740633633264","M","expert","en","baphfuxlwwm","baphfuxlwwm","w","KeyTypes.textKey","1740633636863","1740633636946","83","153","standalone"
"SYNTH006","1740633633264","F","beginner","en","baphfuxlwwm","baphfuxlwwm","m","KeyTypes.textKey","1740633637148","1740633637231","83","202","standalone"
"SYNTH006","1744216425638","F","intermediate","en","wfflggrkggxcd","wfflggrkggxcd","w","KeyTypes.textKey","1744216425638","1744216425735","97","","standalone"
"SYNTH006","1744216425638","M","intermediate","en","wfflggrkggxcd","wfflggrkggxcd","f","KeyTypes.textKey","1744216426149","1744216426221","72","414","standalone"
"SYNTH006","1744216425638","F","expert","en","wfflggrkggxcd","wfflggrkggxcd","f","KeyTypes.textKey","1744216426251","1744216426311","60","30","standalone"
"SYNTH006","1744216425638","F","intermediate","en","wfflggrkggxcd","wfflggrkggxcd","l","KeyTypes.textKey","1744216426463","1744216426575","112","152","standalone"
"SYNTH006","1744216425638","M","intermediate","en","wfflggrkggxcd","wfflggrkggxcd","g","KeyTypes.textKey","1744216426867","1744216426902","35","292","standalone"
"SYNTH006","1744216425638","M","beginner","en","wfflggrkggxcd","wfflggrkggxcd","g","KeyTypes.textKey","1744216427199","1744216427285","86","297","standalone"
"SYNTH006","1744216425638","F","intermediate","en","wfflggrkggxcd","wfflggrkggxcd","r","KeyTypes.textKey","1744216427490","1744216427604","114","205","standalone"
"SYNTH006","1744216425638","F","beginner","en","wfflggrkggxcd","wfflggrkggxcd","k","KeyTypes.textKey","1744216428018","1744216428162","144","414","standalone"
"SYNTH006","1744216425638","F","expert","en","wfflggrkggxcd","wfflggrkggxcd","g","KeyTypes.textKey","1744216428600","1744216428718","118","438","standalone"
"SYNTH006","1744216425638","F","beginner","en","wfflggrkggxcd","wfflggrkggxcd","g","KeyTypes.textKey","1744216429263","1744216429379","116","545","standalone"
"SYNTH006","1744216425638","M","beginner","en","wfflggrkggxcd","wfflggrkggxcd","x","KeyTypes.textKey","1744216429976","1744216430080","104","597","standalone"
"SYNTH006","1744216425638","F","expert","en","wfflggrkggxcd","wfflggrkggxcd","c","KeyTypes.textKey","1744216430372","1744216430447","75","292","standalone"
"SYNTH006","1744216425638","F","intermediate","en","wfflggrkggxcd","wfflggrkggxcd","d","KeyTypes.textKey","1744216430867","1744216430931","64","420","standalone"
"SYNTH006","1739640791367","F","intermediate","en","jofutdsuig","jofutdsuig","j","KeyTypes.textKey","1739640791367","1739640791447","80","","standalone"
"SYNTH006","1739640791367","F","expert","en","jofutdsuig","jofutdsuig","o","KeyTypes.textKey","1739640791847","1739640791925","78","400","standalone"
"SYNTH006","1739640791367","M","intermediate","en","jofutdsuig","jofutdsuig","f","KeyTypes.textKey","1739640792000","1739640792079","79","75","standalone"
"SYNTH006","1739640791367","M","beginner","en","jofutdsuig","jofutdsuig","u","KeyTypes.textKey","1739640792367","1739640792438","71","288","standalone"
"SYNTH006","1739640791367","F","intermediate","en","jofutdsuig","jofutdsuig","t","KeyTypes.textKey","1739640792784","1739640792862","78","346","standalone"
"SYNTH006","1739640791367","F","intermediate","en","jofutdsuig","jofutdsuig","d","KeyTypes.textKey","1739640793228","1739640793335","107","366","standalone"
"SYNTH006","1739640791367","M","intermediate","en","jofutdsuig","jofutdsuig","s","KeyTypes.textKey","1739640793609","1739640793714","105","274","standalone"
"SYNTH006","1739640791367","M","expert","en","jofutdsuig","jofutdsuig","u","KeyTypes.textKey","1739640793847","1739640793968","121","133","standalone"
"SYNTH006","1739640791367","M","expert","en","jofutdsuig","jofutdsuig","i","KeyTypes.textKey","1739640794408","1739640794512","104","440","standalone"
"SYNTH006","1739640791367","M","intermediate","en","jofutdsuig","jofutdsuig","g","KeyTypes.textKey","1739640794795","1739640794900","105","283","standalone"
